empno,storeno,somakiosk,cage,cincome,custno,loyallev,loyaltycard,cid,visits,brandtrust,comp,sexy,sophis,exc,fit,ability,csr,ValueForPrice,empsim,TotalACTV,cussat,somarket,CoreBrandACTV,ALLpreACTV,cgender,MCcussat,cussatquad,SOMAinteffect,HighlyRecommend,MCFit,fitquad,storeambience,frequentvisitor,empsimHL,visitsafterkiosk,ActedOnADeal,TotalYearlyACTV,Zcincome,Zcage,SOMAEmp,TotalTwoYearSpend,HighValueCustomer,MCSomaSexy,SomaSexyquad,SatFit,MCGender,SatGender,ServiceQuality,MCAge,MCLoyaltyCard,MCIncome,SOMAEmpsim,Zexc,Zsophis,Zcsr,ZValueForPrice,Zcid,Zempsim
8504012797.00,200.00,1.00,60.00,234223.00,297150342350473,1,1,5,16.0,5.67,7.00,6.00,6.00,7.00,7.00,#NULL!,7.00,4.67,3.00,142.06,7.00,0.00,90.54,126.91,1.00,2.88,8.29,10.00,1.00,2.98,4.01,7.00,1.00,0.00,8.00,8.00,134.48,1.04947,0.40096,10.00,2038.51,1.00,1.89,1.201,8.56,0.29,0.83,3.00,11.91,0.49,78691.00,10.00,1.45542,0.92301,1.36139,0.27749,0.37792,-0.57871
8504012797.00,200.00,1.00,63.00,197936.00,527840007866866,0,1,7,12.0,7.00,6.00,6.33,7.00,7.00,7.00,7.00,4.33,5.00,7.00,119.82,7.00,0.00,62.34,107.35,1.00,2.88,8.29,10.00,1.00,2.98,4.01,7.00,0.00,1.00,6.00,6.00,113.58,0.56552,0.56070,11.00,1719.36,1.00,2.22,2.042,8.56,0.29,0.83,7.00,14.91,0.49,42404.00,11.00,1.45542,1.41303,0.06543,0.44380,1.33049,1.42321
8504012797.00,200.00,1.00,36.00,92824.00,609730567222874,1,1,7,17.0,7.00,6.67,4.33,5.00,4.00,6.75,7.00,5.00,6.00,7.00,120.52,7.00,0.00,72.92,109.75,1.00,2.88,8.29,10.00,1.00,2.73,3.07,4.00,1.00,1.00,8.50,8.50,115.13,-0.83631,-0.87701,11.00,1729.46,1.00,0.22,0.326,7.85,0.29,0.83,7.00,-12.09,0.49,-62708.00,11.00,-0.04876,0.43298,0.38942,0.94272,1.33049,1.42321
8504012797.00,200.00,1.00,21.00,94287.00,764821881744026,0,1,1,2.0,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.67,1.00,1.00,98.59,2.00,0.00,98.59,109.53,1.00,-2.12,4.50,10.00,0.00,-3.02,15.99,1.00,0.00,0.00,1.00,1.00,104.06,-0.81680,-1.67574,10.00,1414.71,0.00,-3.11,15.243,6.42,0.29,-0.61,1.00,-27.09,0.49,-61245.00,10.00,-1.55294,-1.52711,-1.23053,-1.55188,-1.52722,-1.57967
8504012797.00,200.00,1.00,49.00,27232.00,765674908342986,0,0,7,16.0,3.67,4.00,5.00,7.00,7.00,5.00,6.33,6.33,3.33,7.00,141.76,7.00,0.00,82.62,86.88,1.00,2.88,8.29,10.00,1.00,0.98,0.00,7.00,1.00,1.00,8.00,8.00,114.32,-1.71108,-0.18478,11.00,2034.30,1.00,0.89,0.009,2.82,0.29,0.83,7.00,0.91,-0.51,-128300.00,11.00,1.45542,1.41303,1.03740,-0.38773,1.33049,1.42321
8504012797.00,200.00,1.00,36.00,119572.00,820066785303927,1,1,7,19.0,7.00,5.00,6.33,6.00,6.33,5.50,6.00,7.00,7.00,7.00,124.00,7.00,0.00,86.20,111.93,0.00,2.88,8.29,10.00,1.00,1.48,0.25,6.33,1.00,1.00,9.50,9.50,117.97,-0.47958,-0.87701,11.00,1779.45,1.00,2.22,2.042,4.26,-0.71,-2.05,7.00,-12.09,0.49,-35960.00,11.00,1.12116,0.92301,1.36139,1.44164,1.33049,1.42321
8504012797.00,200.00,1.00,29.00,272586.00,937416151836963,0,0,7,24.0,5.00,7.00,5.00,7.00,4.00,7.00,6.00,6.33,5.33,7.00,89.75,7.00,0.00,37.81,113.03,1.00,2.88,8.29,10.00,1.00,2.98,4.01,7.33,1.00,1.00,12.00,12.00,101.39,1.56110,-1.24975,11.00,1287.97,0.00,0.89,0.009,8.56,0.29,0.83,7.00,-19.09,-0.51,117054.00,11.00,-0.04876,1.41303,1.03740,0.61011,1.33049,1.42321
1664521330.00,204.00,1.00,22.00,261099.00,144306067911354,1,1,5,14.0,6.67,5.33,4.00,4.67,4.00,7.00,5.00,4.67,7.00,2.67,122.94,6.00,0.00,93.25,114.35,1.00,1.88,3.53,10.00,1.00,2.98,4.01,4.00,1.00,0.00,7.00,7.00,118.64,1.40790,-1.62249,10.00,1764.18,1.00,-0.11,0.818,5.58,0.29,0.54,2.67,-26.09,0.49,105567.00,10.00,-0.04876,0.26964,0.22742,1.44164,0.37792,-0.74554
1664521330.00,204.00,1.00,50.00,125502.00,185868857990155,1,1,4,17.0,6.67,5.00,6.00,6.33,7.00,4.00,7.00,7.00,4.00,5.00,80.25,7.00,0.00,41.19,141.61,0.00,2.88,8.29,10.00,1.00,-0.02,1.00,7.00,1.00,1.00,8.50,8.50,110.93,-0.40050,-0.13153,11.00,1151.56,0.00,1.89,1.201,-0.05,-0.71,-2.05,5.00,1.91,0.49,-30030.00,11.00,1.45542,1.08635,1.36139,-0.05512,-0.09836,0.42225
1664521330.00,204.00,1.00,36.00,187721.00,197188131950846,1,1,7,16.0,6.33,6.33,6.00,5.00,5.33,6.00,6.00,7.00,6.67,5.00,128.86,7.00,0.00,103.66,127.60,1.00,2.88,8.29,10.00,1.00,1.98,1.00,5.33,1.00,1.00,8.00,8.00,128.23,0.42929,1.67892,11.00,1849.15,1.00,1.89,1.201,5.69,0.29,0.83,5.00,-12.09,0.49,32189.00,11.00,0.61976,0.43298,1.36139,1.27533,1.33049,0.42225
1664521330.00,204.00,1.00,36.00,53868.00,201984593003150,0,1,7,15.0,4.33,6.33,3.33,6.00,6.00,7.00,6.00,5.00,5.33,2.00,129.44,5.00,0.00,85.94,129.85,1.00,0.88,0.77,10.00,0.00,2.98,4.01,6.00,1.00,0.00,7.50,7.50,129.64,-1.35585,1.62568,10.00,1857.40,1.00,-0.78,2.468,2.60,0.29,0.25,2.00,-12.09,0.49,-101664.00,10.00,0.95403,0.92301,0.38942,0.61011,1.33049,-1.07919
1664521330.00,204.00,1.00,42.00,215005.00,334638580442213,0,0,7,21.0,5.33,7.00,4.00,2.67,4.00,6.25,4.33,5.00,6.33,7.00,106.10,7.00,0.00,61.05,49.50,1.00,2.88,8.29,10.00,1.00,2.23,1.57,4.00,1.00,1.00,10.50,10.50,77.80,0.79317,-0.55752,11.00,1522.54,1.00,-0.11,0.818,6.41,0.29,0.83,7.00,-6.09,-0.51,59473.00,11.00,-0.04876,-0.71040,0.38942,1.10903,1.33049,1.42321
1664521330.00,204.00,1.00,21.00,104732.00,466550639803675,0,0,7,24.0,6.33,7.00,6.33,4.00,6.33,3.00,7.00,7.00,4.00,4.00,69.25,5.00,0.00,19.02,69.80,0.00,0.88,0.77,10.00,0.00,-1.02,3.99,6.33,1.00,0.00,12.00,12.00,69.52,-0.67750,-1.67574,10.00,993.67,0.00,2.22,2.042,-0.89,-0.71,-0.62,4.00,-27.09,-0.51,-50800.00,10.00,1.12116,-0.05704,1.36139,-0.05512,1.33049,-0.07823
1664521330.00,204.00,1.00,36.00,217616.00,596286214846625,0,0,6,25.0,7.00,2.00,5.00,4.33,4.00,6.50,1.67,6.00,3.00,6.33,115.91,7.00,0.00,86.10,111.02,1.00,2.88,8.29,10.00,1.00,2.48,2.25,7.33,1.00,1.00,12.50,12.50,113.46,0.82799,1.51918,11.00,1663.34,1.00,0.89,0.009,7.13,0.29,0.83,6.33,-12.09,-0.51,62084.00,11.00,-0.04876,0.10630,0.87540,-0.55404,0.85421,1.08956
1664521330.00,204.00,1.00,28.00,219654.00,682091919983848,0,1,7,21.0,4.33,5.33,3.00,7.00,7.00,5.00,4.33,7.00,6.00,7.00,79.97,6.00,0.00,40.41,77.33,1.00,1.88,3.53,10.00,1.00,0.98,0.00,7.00,1.00,1.00,10.50,10.50,78.65,0.85517,-1.30300,11.00,1147.54,0.00,-1.11,3.626,1.84,0.29,0.54,7.00,-20.09,0.49,64122.00,11.00,1.45542,1.41303,1.36139,0.94272,1.33049,1.42321
1664521330.00,204.00,1.00,70.00,268720.00,789680994873824,1,1,7,18.0,6.33,4.33,6.00,7.00,4.00,7.00,7.00,5.33,5.00,5.33,109.07,6.00,0.00,66.86,55.62,0.00,1.88,3.53,10.00,1.00,2.98,4.01,7.33,1.00,1.00,9.00,9.00,82.34,1.50954,0.93344,11.00,1565.11,1.00,1.89,1.201,5.58,-0.71,-1.33,5.33,21.91,0.49,113188.00,11.00,-0.04876,1.41303,0.55141,0.44380,1.33049,0.58908
1664521330.00,204.00,1.00,21.00,191227.00,855722173007768,0,0,5,19.0,6.33,1.00,1.00,7.00,3.00,5.00,3.00,3.00,6.00,3.67,92.89,2.00,0.00,30.90,81.65,0.00,-2.12,4.50,10.00,0.00,0.98,0.00,3.00,1.00,0.00,9.50,9.50,87.27,0.47605,-1.67574,10.00,1332.99,0.00,-3.11,15.243,-2.09,-0.71,1.52,3.67,-27.09,-0.51,35695.00,10.00,-0.55015,1.41303,-0.58255,0.94272,0.37792,-0.24506
2022264638.00,204.00,1.00,36.00,167106.00,114692323312400,1,1,7,13.0,5.00,4.00,7.00,6.67,6.33,4.50,7.00,6.33,6.00,6.00,123.68,7.00,0.00,86.55,119.64,1.00,2.88,8.29,10.00,1.00,0.48,0.25,6.33,0.00,1.00,6.50,6.50,121.66,0.15436,1.46593,11.00,1774.75,1.00,2.89,4.392,1.38,0.29,0.83,6.00,-12.09,0.49,11574.00,11.00,1.12116,1.24969,1.03740,0.94272,1.33049,0.92273
2022264638.00,204.00,1.00,69.00,77377.00,207528545312135,0,1,5,19.0,6.67,2.67,6.00,6.33,7.00,7.00,7.00,6.00,5.00,5.00,77.13,3.00,0.00,17.44,80.20,1.00,-1.12,1.26,10.00,0.00,2.98,4.01,7.00,1.00,1.00,9.50,9.50,78.67,-1.04232,0.88020,11.00,1106.84,0.00,1.89,1.201,-3.37,0.29,-0.32,5.00,20.91,0.49,-78155.00,11.00,1.45542,1.08635,0.87540,0.44380,0.37792,0.42225
2022264638.00,204.00,1.00,36.00,120491.00,331202080529709,1,1,7,14.0,5.67,7.00,7.00,5.33,4.00,7.00,7.00,7.00,7.00,6.00,81.87,7.00,0.00,45.61,66.26,1.00,2.88,8.29,10.00,1.00,2.98,4.01,7.33,1.00,1.00,7.00,7.00,74.07,-0.46733,1.67892,11.00,1174.87,0.00,2.89,4.392,8.56,0.29,0.83,6.00,-12.09,0.49,-35041.00,11.00,-0.04876,0.59632,1.36139,1.44164,1.33049,0.92273
2022264638.00,204.00,1.00,35.00,216301.00,368238074988228,0,0,4,24.0,3.67,7.00,7.00,6.00,3.67,7.00,4.67,6.33,2.00,6.00,108.37,4.00,0.00,73.60,103.12,1.00,-0.12,0.01,10.00,0.00,2.98,4.01,3.67,1.00,1.00,12.00,12.00,105.75,0.81045,1.35943,11.00,1555.18,1.00,2.89,4.392,-0.38,0.29,-0.04,6.00,-13.09,-0.51,60769.00,11.00,-0.21589,0.92301,1.03740,-1.05296,-0.09836,0.92273
2022264638.00,204.00,1.00,58.00,129577.00,368654857649936,1,1,7,25.0,7.00,3.67,3.00,5.00,4.33,6.50,6.33,7.00,4.33,6.00,76.87,7.00,0.00,48.33,135.05,1.00,2.88,8.29,10.00,1.00,2.48,2.25,4.33,1.00,1.00,12.50,12.50,105.96,-0.34615,0.29446,11.00,1103.08,0.00,-1.11,3.626,7.13,0.29,0.83,6.00,9.91,0.49,-25955.00,11.00,0.11837,0.43298,1.36139,0.11119,1.33049,0.92273
2022264638.00,204.00,1.00,63.00,216749.00,560405651618057,0,0,7,22.0,3.00,7.00,7.00,4.33,4.00,6.00,5.33,6.00,6.00,6.00,71.51,7.00,0.00,6.22,149.74,1.00,2.88,8.29,10.00,1.00,1.98,1.00,4.00,1.00,1.00,11.00,11.00,110.63,0.81642,0.56070,11.00,1026.23,0.00,2.89,4.392,5.69,0.29,0.83,6.00,14.91,-0.51,61217.00,11.00,-0.04876,0.10630,0.87540,0.94272,1.33049,0.92273
2022264638.00,204.00,1.00,38.00,206166.00,600319721075103,0,0,3,16.0,1.67,6.00,4.00,6.00,2.67,3.00,3.67,6.33,5.67,5.67,99.56,4.00,0.00,56.28,111.70,1.00,-0.12,0.01,10.00,0.00,-1.02,3.99,2.67,1.00,1.00,8.00,8.00,105.63,0.67528,-0.77051,11.00,1428.66,0.00,-0.11,0.818,0.13,0.29,-0.04,5.67,-10.09,-0.51,50634.00,11.00,-0.71729,0.92301,1.03740,0.77641,-0.57465,0.75590
2022264638.00,204.00,1.00,48.00,156703.00,611330615790333,0,0,3,10.0,2.00,6.33,3.67,3.67,1.00,3.00,3.00,3.67,2.00,2.00,50.44,3.00,0.00,24.85,61.71,1.00,-1.12,1.26,10.00,0.00,-1.02,3.99,1.00,0.00,0.00,5.00,5.00,56.07,0.01562,-0.23803,10.00,723.76,0.00,-0.45,1.531,1.15,0.29,-0.32,2.00,-0.09,-0.51,1171.00,10.00,-1.55294,-0.22038,-0.25856,-1.05296,-0.57465,-1.07919
2022264638.00,204.00,1.00,25.00,223428.00,696316064438550,0,1,5,19.0,5.67,4.33,7.00,7.00,7.00,7.00,7.00,5.67,6.00,6.00,90.89,7.00,0.00,45.28,40.51,0.00,2.88,8.29,10.00,1.00,2.98,4.01,7.00,1.00,1.00,9.50,9.50,65.70,0.90550,-1.46274,11.00,1304.29,0.00,2.89,4.392,8.56,-0.71,-2.05,6.00,-23.09,0.49,67896.00,11.00,1.45542,1.41303,0.71341,0.94272,0.37792,0.92273
2022264638.00,204.00,1.00,57.00,252385.00,814678953376065,0,0,3,25.0,6.33,4.33,7.00,3.00,6.00,6.00,5.33,7.00,6.00,5.00,84.06,7.00,0.00,52.19,82.49,1.00,2.88,8.29,10.00,1.00,1.98,1.00,6.00,1.00,1.00,12.50,12.50,83.28,1.29169,0.24121,11.00,1206.25,0.00,2.89,4.392,5.69,0.29,0.83,5.00,8.91,-0.51,96853.00,11.00,0.95403,-0.54706,1.36139,0.94272,-0.57465,0.42225
2022264638.00,204.00,1.00,37.00,59287.00,824737771589024,1,1,7,23.0,5.00,5.33,7.00,1.67,4.00,4.75,7.00,7.00,6.00,6.00,95.90,6.00,0.00,27.85,91.23,1.00,1.88,3.53,10.00,1.00,0.73,0.06,7.33,1.00,1.00,11.50,11.50,93.57,-1.28358,-0.82376,11.00,1376.19,0.00,2.89,4.392,1.37,0.29,0.54,6.00,-11.09,0.49,-96245.00,11.00,-0.04876,-1.20043,1.36139,0.94272,1.33049,0.92273
3331873872.00,204.00,1.00,47.00,52484.00,147910427140774,0,0,4,22.0,5.00,5.33,3.00,6.00,4.00,5.00,4.33,7.00,6.00,7.00,90.28,7.00,0.00,42.82,89.68,1.00,2.88,8.29,10.00,1.00,0.98,0.00,4.00,1.00,1.00,11.00,11.00,89.98,-1.37431,-0.29127,11.00,1295.48,0.00,-1.11,3.626,2.82,0.29,0.83,7.00,-1.09,-0.51,-103048.00,11.00,-0.04876,0.92301,1.36139,0.94272,-0.09836,1.42321
3331873872.00,204.00,1.00,49.00,132504.00,436467124941387,1,1,3,12.0,5.33,6.00,4.33,5.00,6.00,7.00,1.67,6.33,5.33,7.00,114.13,7.00,0.00,82.09,112.76,1.00,2.88,8.29,10.00,1.00,2.98,4.01,6.00,0.00,1.00,6.00,6.00,113.44,-0.30711,-0.18478,11.00,1637.74,1.00,0.22,0.326,8.56,0.29,0.83,7.00,0.91,0.49,-23028.00,11.00,0.95403,0.43298,1.03740,0.61011,-0.57465,1.42321
3331873872.00,204.00,1.00,50.00,267811.00,617430007957442,0,0,6,18.0,7.00,6.00,4.33,4.67,4.33,4.50,7.00,7.00,6.00,7.00,113.82,6.00,0.00,65.44,113.99,0.00,1.88,3.53,10.00,1.00,0.48,0.25,4.33,1.00,1.00,9.00,9.00,113.90,1.49742,-0.13153,11.00,1633.25,1.00,0.22,0.326,0.90,-0.71,-1.33,7.00,1.91,-0.51,112279.00,11.00,0.11837,0.26964,1.36139,0.94272,0.85421,1.42321
3331873872.00,204.00,1.00,56.00,71891.00,666196975885260,1,1,3,19.0,6.00,6.00,3.00,5.00,6.33,5.50,6.33,7.00,7.00,7.00,110.68,4.00,0.00,90.40,70.33,0.00,-0.12,0.01,10.00,0.00,1.48,0.25,6.33,1.00,1.00,9.50,9.50,90.51,-1.11548,0.18796,11.00,1588.26,1.00,-1.11,3.626,-0.19,-0.71,0.09,7.00,7.91,0.49,-83641.00,11.00,1.12116,0.43298,1.36139,1.44164,-0.57465,1.42321
3331873872.00,204.00,1.00,54.00,238978.00,695363302592602,0,0,4,12.0,5.00,7.00,6.33,3.33,6.00,7.00,7.00,4.00,7.00,6.00,92.04,7.00,0.00,31.23,88.01,0.00,2.88,8.29,10.00,1.00,2.98,4.01,6.00,0.00,1.00,6.00,6.00,90.02,1.11288,0.08147,11.00,1320.75,0.00,2.22,2.042,8.56,-0.71,-2.05,6.00,5.91,-0.51,83446.00,11.00,0.95403,-0.38372,-0.09657,1.44164,-0.09836,0.92273
3331873872.00,204.00,1.00,57.00,140805.00,771266532543749,0,1,7,24.0,3.67,7.00,7.00,4.33,5.67,6.00,7.00,7.00,7.00,7.00,101.45,7.00,0.00,50.13,91.36,1.00,2.88,8.29,10.00,1.00,1.98,1.00,5.67,1.00,1.00,12.00,12.00,96.41,-0.19641,0.24121,11.00,1455.85,1.00,2.89,4.392,5.69,0.29,0.83,7.00,8.91,0.49,-14727.00,11.00,0.78690,0.10630,1.36139,1.44164,1.33049,1.42321
3331873872.00,204.00,1.00,57.00,28421.00,783557362177993,0,1,7,15.0,5.67,4.67,3.67,5.00,7.00,7.00,6.00,7.00,4.00,5.00,116.03,4.00,0.00,74.27,111.95,1.00,-0.12,0.01,10.00,0.00,2.98,4.01,7.00,1.00,1.00,7.50,7.50,113.99,-1.69522,0.24121,11.00,1664.99,1.00,-0.45,1.531,-0.38,0.29,-0.04,5.00,8.91,0.49,-127111.00,11.00,1.45542,0.43298,1.36139,-0.05512,1.33049,0.42225
3331873872.00,204.00,1.00,61.00,194762.00,820206364734163,0,0,3,18.0,6.33,5.67,6.33,5.00,6.33,4.00,2.00,3.67,4.67,7.00,74.89,2.00,0.00,43.43,74.93,1.00,-2.12,4.50,10.00,0.00,-0.02,1.00,6.33,1.00,1.00,9.00,9.00,74.91,0.52319,0.45421,11.00,1074.61,0.00,2.22,2.042,0.04,0.29,-0.61,7.00,12.91,-0.51,39230.00,11.00,1.12116,0.43298,-0.25856,0.27749,-0.57465,1.42321
3331873872.00,204.00,1.00,43.00,183322.00,887224211474544,1,1,4,11.0,1.67,1.00,1.00,4.33,3.00,2.50,1.00,2.00,1.00,1.00,42.72,1.00,0.00,33.29,125.57,0.00,-3.12,9.74,10.00,0.00,-1.52,6.24,3.00,0.00,0.00,5.50,5.50,84.14,0.37062,-0.50427,10.00,612.99,0.00,-3.11,15.243,4.75,-0.71,2.23,1.00,-5.09,0.49,27790.00,10.00,-0.55015,0.10630,-1.06853,-1.55188,-0.09836,-1.57967
3406528525.00,204.00,1.00,46.00,107869.00,45113855685909,0,0,6,16.0,5.33,4.33,3.67,5.00,4.00,3.00,7.00,3.00,7.00,4.00,80.70,3.00,0.00,39.52,98.15,0.00,-1.12,1.26,10.00,0.00,-1.02,3.99,4.00,1.00,0.00,8.00,8.00,89.43,-0.63566,-0.34452,10.00,1158.08,0.00,-0.45,1.531,1.15,-0.71,0.80,4.00,-2.09,-0.51,-47663.00,10.00,-0.04876,0.43298,-0.58255,1.44164,0.85421,-0.07823
3406528525.00,204.00,1.00,50.00,71089.00,301943349992005,0,0,7,16.0,3.33,6.67,6.33,7.00,4.00,5.00,5.00,6.33,4.00,2.00,120.74,5.00,0.00,76.40,118.02,0.00,0.88,0.77,10.00,0.00,0.98,0.00,4.00,1.00,0.00,8.00,8.00,119.38,-1.12618,-0.13153,10.00,1732.61,1.00,2.22,2.042,0.86,-0.71,-0.62,2.00,1.91,-0.51,-84443.00,10.00,-0.04876,1.41303,1.03740,-0.05512,1.33049,-1.07919
3406528525.00,204.00,1.00,67.00,40295.00,426296078824245,0,0,7,11.0,6.00,5.00,7.00,7.00,6.33,4.00,6.67,7.00,5.67,6.00,73.96,5.00,0.00,9.18,54.52,0.00,0.88,0.77,10.00,0.00,-0.02,1.00,6.33,0.00,1.00,5.50,5.50,64.24,-1.53687,0.77370,11.00,1061.34,0.00,2.89,4.392,-0.02,-0.71,-0.62,6.00,18.91,-0.51,-115237.00,11.00,1.12116,1.41303,1.36139,0.77641,1.33049,0.92273
3406528525.00,204.00,1.00,61.00,256735.00,569665105743660,1,1,7,12.0,6.33,4.67,7.00,5.33,3.00,7.00,3.00,6.00,4.00,5.33,77.62,7.00,0.00,47.42,80.34,0.00,2.88,8.29,10.00,1.00,2.98,4.01,3.00,0.00,1.00,6.00,6.00,78.98,1.34970,0.45421,11.00,1113.79,0.00,2.89,4.392,8.56,-0.71,-2.05,5.33,12.91,0.49,101203.00,11.00,-0.55015,0.59632,0.87540,-0.05512,1.33049,0.58908
3406528525.00,204.00,1.00,36.00,169866.00,726417552979163,0,1,3,15.0,5.67,1.67,4.00,7.00,3.00,7.00,7.00,5.00,6.67,5.00,63.99,3.00,0.00,14.01,96.24,0.00,-1.12,1.26,10.00,0.00,2.98,4.01,3.00,1.00,1.00,7.50,7.50,80.11,0.19117,1.73217,11.00,918.22,0.00,-0.11,0.818,-3.37,-0.71,0.80,5.00,-12.09,0.49,14334.00,11.00,-0.55015,1.41303,0.38942,1.27533,-0.57465,0.42225
3406528525.00,204.00,1.00,39.00,172778.00,779151629513355,0,1,4,23.0,7.00,3.00,7.00,4.67,6.00,7.00,3.67,7.00,5.67,6.00,76.12,7.00,0.00,34.30,79.80,1.00,2.88,8.29,10.00,1.00,2.98,4.01,6.00,1.00,1.00,11.50,11.50,77.96,0.23000,-0.71726,11.00,1092.28,0.00,2.89,4.392,8.56,0.29,0.83,6.00,-9.09,0.49,17246.00,11.00,0.95403,0.26964,1.36139,0.77641,-0.09836,0.92273
3406528525.00,204.00,1.00,64.00,35776.00,832099540432515,0,0,5,11.0,3.67,4.00,3.00,4.33,3.67,4.00,1.00,5.00,3.00,2.33,62.75,5.00,0.00,-2.20,63.75,1.00,0.88,0.77,10.00,0.00,-0.02,1.00,3.67,0.00,0.00,5.50,5.50,63.25,-1.59713,0.61395,10.00,900.51,0.00,-1.11,3.626,-0.02,0.29,0.25,2.33,15.91,-0.51,-119756.00,10.00,-0.21589,0.10630,0.38942,-0.55404,0.37792,-0.91237
4010642716.00,204.00,1.00,66.00,70343.00,436839265443677,0,1,5,17.0,7.00,6.33,4.00,4.33,3.33,6.00,4.00,3.00,1.00,3.33,118.72,7.00,0.00,54.50,118.31,1.00,2.88,8.29,10.00,1.00,1.98,1.00,3.33,1.00,0.00,8.50,8.50,118.51,-1.13613,0.72045,10.00,1703.61,1.00,-0.11,0.818,5.69,0.29,0.83,3.33,17.91,0.49,-85189.00,10.00,-0.38302,0.10630,-0.58255,-1.55188,0.37792,-0.41189
4010642716.00,204.00,1.00,71.00,216889.00,789836973683647,0,0,7,18.0,6.33,6.00,4.33,4.00,7.00,6.75,6.33,3.00,5.33,5.00,97.01,7.00,0.00,53.42,95.48,1.00,2.88,8.29,10.00,1.00,2.73,3.07,7.00,1.00,1.00,9.00,9.00,96.25,0.81829,0.98669,11.00,1392.09,0.00,0.22,0.326,7.85,0.29,0.83,5.00,22.91,-0.51,61357.00,11.00,1.45542,-0.05704,-0.58255,0.61011,1.33049,0.42225
4010642716.00,204.00,1.00,46.00,137661.00,869359857328605,0,1,4,19.0,4.33,4.00,7.00,7.00,7.00,7.00,5.67,5.33,4.67,5.00,100.90,5.00,0.00,57.93,99.06,1.00,0.88,0.77,10.00,0.00,2.98,4.01,7.00,1.00,1.00,9.50,9.50,99.98,-0.23834,-0.34452,11.00,1447.97,1.00,2.89,4.392,2.60,0.29,0.25,5.00,-2.09,0.49,-17871.00,11.00,1.45542,1.41303,0.55141,0.27749,-0.09836,0.42225
7023719913.00,204.00,1.00,34.00,137638.00,99306682738883,0,0,7,25.0,3.00,6.00,4.00,6.00,6.00,3.25,7.00,7.00,6.00,7.00,111.48,5.00,0.00,78.30,107.07,1.00,0.88,0.77,10.00,0.00,-0.77,3.06,6.00,1.00,1.00,12.50,12.50,109.27,-0.23864,1.14644,11.00,1599.68,1.00,-0.11,0.818,-0.67,0.29,0.25,7.00,-14.09,-0.51,-17894.00,11.00,0.95403,0.92301,1.36139,0.94272,1.33049,1.42321
7023719913.00,204.00,1.00,36.00,266142.00,146821661504588,0,0,7,12.0,6.33,6.33,6.33,4.67,6.00,5.00,5.00,5.33,4.00,4.00,125.62,7.00,0.00,95.41,126.86,0.00,2.88,8.29,10.00,1.00,0.98,0.00,6.00,0.00,0.00,6.00,6.00,126.24,1.47516,1.46593,10.00,1802.71,1.00,2.22,2.042,2.82,-0.71,-2.05,4.00,-12.09,-0.51,110610.00,10.00,0.95403,0.26964,0.55141,-0.05512,1.33049,-0.07823
7023719913.00,204.00,1.00,36.00,168666.00,305157508671906,0,1,6,21.0,5.00,7.00,7.00,4.00,3.00,6.00,4.67,4.67,7.00,4.33,104.89,7.00,0.00,88.18,66.99,1.00,2.88,8.29,10.00,1.00,1.98,1.00,3.00,1.00,1.00,10.50,10.50,85.94,0.17516,1.57243,11.00,1505.23,1.00,2.89,4.392,5.69,0.29,0.83,4.33,-12.09,0.49,13134.00,11.00,-0.55015,-0.05704,0.22742,1.44164,0.85421,0.08859
7023719913.00,204.00,1.00,35.00,33250.00,339826002276232,0,0,5,12.0,6.67,4.67,7.00,2.00,7.00,5.00,7.00,5.33,5.00,5.33,84.27,3.00,0.00,60.87,87.24,1.00,-1.12,1.26,10.00,0.00,0.98,0.00,7.00,0.00,1.00,6.00,6.00,85.76,-1.63082,-0.93026,11.00,1209.22,0.00,2.89,4.392,-1.11,0.29,-0.32,5.33,-13.09,-0.51,-122282.00,11.00,1.45542,-1.03709,0.55141,0.44380,0.37792,0.58908
7023719913.00,204.00,1.00,51.00,268139.00,468861028011469,0,0,3,21.0,3.00,4.33,5.00,5.00,1.33,5.00,1.00,4.00,6.33,5.00,91.32,6.00,0.00,57.78,101.46,0.00,1.88,3.53,10.00,1.00,0.98,0.00,1.33,1.00,1.00,10.50,10.50,96.39,1.50179,-0.07828,11.00,1310.39,0.00,0.89,0.009,1.84,-0.71,-1.33,5.00,2.91,-0.51,112607.00,11.00,-1.38581,0.43298,-0.09657,1.10903,-0.57465,0.42225
7023719913.00,204.00,1.00,39.00,176203.00,555407110505564,0,0,7,17.0,4.33,3.67,6.33,3.00,4.00,3.00,7.00,6.33,4.00,3.00,82.91,4.00,0.00,41.72,84.02,1.00,-0.12,0.01,10.00,0.00,-1.02,3.99,4.00,1.00,0.00,8.50,8.50,83.46,0.27568,-0.71726,10.00,1189.69,0.00,2.22,2.042,0.13,0.29,-0.04,3.00,-9.09,-0.51,20671.00,10.00,-0.04876,-0.54706,1.03740,-0.05512,1.33049,-0.57871
7023719913.00,204.00,1.00,21.00,71960.00,646361461279887,0,0,7,15.0,7.00,7.00,5.00,5.00,7.00,6.00,4.67,6.33,5.33,7.00,128.52,6.00,0.00,96.73,78.92,1.00,1.88,3.53,10.00,1.00,1.98,1.00,7.00,1.00,1.00,7.50,7.50,103.72,-1.11456,-1.67574,11.00,1844.23,1.00,0.89,0.009,3.71,0.29,0.54,7.00,-27.09,-0.51,-83572.00,11.00,1.45542,0.43298,1.03740,0.61011,1.33049,1.42321
